id,name,description
"0cec5237-aaca-4151-8630-51221c08dbb3","Noblewoman's cotehardie","A light outer jacket\, popular among wealthy burghers and noblewomen. It is commonly adorned with pendants\, decorative buttons and embroidery. Long\, flared sleeves are also in vogue."
"0cfe3456-8eee-4cf5-bbaf-b632e3879be7","Wine","House wine."
"0d098cc5-4eb4-4ed6-84d2-a88d86084f8a","Burgher's shoes","Tall leather boots with lacing and raised toe. They are popular especially among wealthy burghers."
"0d28fa2c-c50f-4adf-ae13-aa919091eeba","Old hideout map","A map disclosing the location of the secret store of Innkeeper Beikovetz's former band of thieves."
"0d3f94ef-3c04-4f5c-9d7b-362c2c339ecc","Stinking perfume","Its smell makes your toes curl."
"0d40173a-ec28-49c2-809e-d6b279295cfa","Bonnet","The tied cap is worn by women and girls not only at work\, it is also a sign of their status. According to the custom of the time\, married women should not be seen in public without their hair covered."
"0d40444a-c79e-4406-b71f-9574a856cef2","Noble's pouch","Pouches can be worn on the belt and usually hold small items such as food\, bandages or potions\, which are then more quickly available when one wants to use them."
"0d40444a-c79e-4416-b71f-9574a856cef3","Knight's pouch","Pouches can be worn on the belt and usually hold small items such as food\, bandages or potions\, which are then more quickly available when one wants to use them."
"0d40444a-c79e-4426-b71f-9574a856cef4","Hunter's pouch","Pouches can be worn on the belt and usually hold small items such as food\, bandages or potions\, which are then more quickly available when one wants to use them."
"0d40444a-c79e-4436-b71f-9574a856cef5","Wanderer's pouch","Pouches can be worn on the belt and usually hold small items such as food\, bandages or potions\, which are then more quickly available when one wants to use them."
"0d55463a-6a15-4aa1-9d8c-de476c287e6b","Osina's key","Key to blacksmith Osina's chest."
"0d6c74d1-9639-4254-89e4-19947389db75","Broken shield","The remains of the shield. Good as firewood."
"0d8460c0-1bda-4c59-b478-ab5432f786a1","Frilled cap","A frilled round cap with a raised hem\, decorated with a simple brooch\, it is popular in towns and fortresses."
"0d8857b2-ec70-473f-8ea3-0938534d3a55","Bonnet","The tied cap is worn by women and girls not only at work\, it is also a sign of their status. According to the custom of the time\, married women should not be seen in public without their hair covered."
"0da81d98-1320-4130-a150-cf98e1f5d738","Broad battle coif","A quilted hood with a wide collar protecting the neck and shoulders of the fighter."
"0dc9d98b-c59c-495d-b8e4-316448719026","A suspicious bag","What might be inside?"
"0e292c1d-5d8b-4030-9b47-9dfc0779b095","Silver swap-out badge","After your throw\, you can &lt;strong&gt;reroll a die of your choosing&lt;/strong&gt;. Can be used &lt;strong&gt;once per game&lt;/strong&gt;."
"0e2d88eb-da92-4115-b2a4-7ca33f9cd0f3","Burgher's hat","This elegant fashionable hat with a narrow hem is worn mainly by the burghers."
"0e43c996-01ac-49f5-9389-bd458dbd01d9","Golden cross ring","Such a precious ring is intended for noble lords and prelates. The poor man should be careful not to get a noose for selling it."
"0e5cbf6b-88be-4a4e-8b0d-3a6f04da9046","Short tunic","A short linen tunic is worn by rich and poor alike as a base for the rest of the outfit."
"0e5e386e-98cd-46a3-bd46-b154c7e74151","Noble laminar hands","Excellent full arm protectors composed of sheet metal parts and supplemented by laminar shoulder pads."
"0e62824f-8ef8-488b-a2b1-32a42133fa6d","Brigandine gauntlets","Finger gloves composed of small slats riveted to the leather and completed with a buckle\, so they fit like a glove. Compared to gloves made of cloth\, they last a little less\, but they are lighter and fit better."
"0eb17a3c-2d68-4ef4-bf33-2228e3e90d8e","Work dress","An ordinary dress designed for daily wear in domestic and agricultural work. The apron is a typical accessory of a housewife or a maid."
"0ed110ff-ce58-4db6-a12a-fcb6d3b7781c","Old Town of Prague knight shield","A battle shield made of wooden planks joined glued together and covered with raw cowhide. Usually its outer side is decorated with the coat of arms of the lord or other symbol by which the warriors can recognize each other in the heat of battle."
"0ed4a6da-a99e-4dbc-932c-cb5291cd88b8","Padded collar","Short quilted collar protecting the neck of the fighter."
"0ee3986e-258d-4283-8e60-c17cafe97827","Simple waffenrock","The Waffenrock is a loose outer garment\, usually linen\, worn over armour. It carried the colours of the lord\, town or ruler the wearer bore allegiance to\, and as such was the precursor of the military uniform. It also protects its wearers armour from dust and harsh sun."
"0f0164d5-3746-4d07-a1ed-0f138225a6d9","Horseman's pick","The horseman's pick is a light riding axe with a spike. Used correctly\, it's a good friend in a pinch. Its sharp point can cut through armour\, its blade through any shield."
"0f04ab4e-2b33-489d-8c4b-3f21a28c544b","Brunswick's map I","A map leading to part of Brunswick's armour."
"0f182069-4dad-43b0-bba9-ed9f1ed8f209","Hungarian pavese","A cavalry pavese with Hungarian symbols."
"0f22a6b2-8cca-4fed-adad-064463c328b5","Scorched key","The key I found clutched tightly in the hand of a skeleton inside a burnt-out house in Opatowitz."
"0f2dcc59-3a10-493a-a85e-29d28bd924a1","Jester shoes","Jester's shoes\, with a bell on a toe\, jingle as he walks. Sometimes it's amusing\, sometimes infuriating."
"0f41ad99-3307-47c8-a110-a7d9b4af75e8","Guisarme","An excellent long weapon for infantry and anyone who prefers to keep their opponent at bay. The secret of its true power is hidden in the tight formation of the trained men who\, with its help\, can resist even a charge of knightly cavalry."
"0f49fa33-1985-4da3-8aae-f497df6f95ec","Soft shoes","Soft comfortable shoes made of fine leather give the wearer the confidence that his steps will be less audible. Which sometimes comes in handy."
"0f5672a7-eb5d-4e65-bbfe-c3c56a28f1c3","Jewish hat","A pointed yellow hat\, also called a Judenhut\, is a strange and hard to miss head covering for Jewish men."
"0f70adb9-d36a-4f72-8367-a64454159a4f","Quilted hose","Simple quilted leggings. Not exactly the pinnacle of tailoring skill. Can be used alone or as a softening underlayer beneath better armour."
"0f710617-6a70-4684-a857-eec8b4046443","Burgundian hat","A tall\, cylindrical hat\, also called a burgundian hat. The hem is decorated with a bird feather."
"0f977322-6788-4453-9b81-b3f473a119b7","Seneschal Ambrose's decree","An appointment decree of Knight Ambrose to the honourable role of the Seneschal of the Knights of the Cross with the Red Star with the seal of the Grand Master."
"0f9950c7-cf30-4ab3-a8f1-08d9e2bc1351","Mail collar with badge","A short chainmail collar\, called a gorget\, protects the neck and guards the warrior from being cut or penetrated by a blade under the visor of the helmet."
"0fb6359f-f8b0-4ff1-b18c-7410d6f55604","Frilled dress","A frilly\, tight-fitting dress with a raised skirt tip coquettishly revealing the petticoat are coming into fashion especially in cities."
"0fc10781-6c9b-436a-92a1-2e1d97efc8f2","Beggar's hood","Even a quality hood will turn into a worthless rag with time and wear\, but it's still better than nothing."
"0fc917da-bb37-433f-909f-ab21d9857b47","Plain laminar gauntlets","Simple arm and forearm armour composed of individual lamellae supplemented with elbow guards called couters."
"0fda3070-6b14-4fa9-bfd1-26da6924d32e","Pointed shoes","Pointed shoes with an eccentrically long toe are worn more in the city\, in the countryside they could be ridiculed."
"0fde39dd-83c7-430b-8955-5eb32ca83a41","Kuttenberg oath book","One of the copies of the oath book from the Kuttenberg town hall. It records the oaths of the councillors and town officials."
"0fffb172-2183-4545-bbdb-01e04a3ff32f","Village hazel bow","A homemade weak bow made of hazel wood. It's not very strong or accurate\, but it'll do for a rabbit or a fox."
"100b9146-1c41-4136-9991-ff80983f1955","Long gambeson","A quilted combat shirt made of several layers of plain linen. It provides some protection on its own\, but is primarily worn as a soft underlayer under all types of armour."
"10129c55-6481-4e24-9645-6424562322d0","Fastened caftan","A caftan is a long men's overcoat with long sleeves. It is a traditional part of the male dress of nomads from the eastern steppes. It fastens at the chest with a series of ornate buttons."
"101b033e-ce62-48ea-846a-8c38b3ef5f6c","Simple waffenrock","The Waffenrock is a loose outer garment\, usually linen\, worn over armour. It carried the colours of the lord\, town or ruler the wearer bore allegiance to\, and as such was the precursor of the military uniform. It also protects its wearers armour from dust and harsh sun."
"108b2f35-bfbb-4e20-bf5f-d0f4c59047ac","Weapon stub","The remains of a weapon. It used to be useful\, now it's useless."
"10a24b9c-3843-4ba3-8c98-b6b566b0be75","Embroidered chaperon","A richly embroidered\, elegant headdress\, which is originally nothing more than an upside-down hood."
"10a66bf0-280e-4ca8-9ca5-f3316be0e2cc","Marathon IV","A skill book on Vitality. Can be read from level 15 of this skill."
"10badb5a-8249-4649-9c3e-374b5f8224ff","Cuman shield","A circular Cuman shield used by light Hungarian horsemen."
"10d15447-8f9b-462f-9cb5-8ffad0d9cadd","Fastened waffenrock","The Waffenrock is a loose outer garment\, usually linen\, worn over armour. It carried the colours of the lord\, town or ruler the wearer bore allegiance to\, and as such was the precursor of the military uniform. It also protects its wearers armour from dust and harsh sun."
"10d23296-1567-4a96-a56b-b7c2a75ed037","Weapon stub","The remains of a weapon. It used to be useful\, now it's useless."
"10e02ed7-76e0-4e73-9767-1f67e455bb02","Felt cap","A felt cap with a curved hem\, a tight fit  to the head\, is a popular head cover\, especially among hard-working people."
"10ebc91c-0b65-4997-8a2d-7f57e6105d38","Servant's hood","Plain and poorly tailored\, but it protects perhaps more than the best wool. For everyone can see at a glance that the wearer is in the service of his master. And a servant can only be kicked with impunity by his master\, no one else!"
"10ee3680-48cb-4f21-8349-590e531062e1","Silver brooch","Why do people succumb to vanity? Man should think more of his salvation than of earthly goods. Especially when there are people who need them more than he does."
"10ee7741-d121-4d3a-b342-d72920d6d90e","Smoked venison","Well smoked venison tastes great\, you just need to use the right kind of wood."
"10f9a49f-07d0-4873-88d0-54d2cd5567f1","Suchdol pavese","A riding pavese with the symbol of Lord Pisek\, owner of the Suchdol fortress."
"10f9f683-9007-4b2b-a62c-e710ce5506ba","Work dress","An ordinary dress designed for daily wear in domestic and agricultural work. The apron is a typical accessory of a housewife or a maid."
"10ff6d35-8c14-4871-8656-bdc3476d8b12","Noble cuirass","A masterpiece from the best armoursmith workshops. Well-set metal parts decorated with brass bands\, possibly additionally suitably gilded. The two-piece cuirass is joined by folded plate faulds\, so that the armour perfectly covers the whole body and can still be worn while riding a horse."
"1113ab25-a055-478e-b0c9-42b5d0cb2c6d","Rowel spurs","Riding spurs\, also called rowels\, help control the horse when riding fast or in the heat of battle. Their purpose is of course not to torment the animal\, the individual spikes are therefore blunted."
"112b1baa-8fbc-4465-a68d-a64437edab52","Ambrose's cross","A small wooden cross carved by the old hermit Ambrose."
"1149024d-72f5-405d-8edb-041d58b59f74","Simple shoes","Low-cut shoes come in a variety of designs. These simple\, comfortable shoes are popular among all societal classes."
"11490ea5-ef27-4f8f-a4c9-2b94baf753de","Emmeram's hunting sword","An excellent hunting sword of the master butcher Emmeram from Kuttenberg."
"114ab415-b407-492b-8a1c-8737d6e0c2c9","Gallant coat","Unbuttoned at the neck\, sleeves rolled up... This is how every good jester who knows how to enjoy life wears his coat. Many a maiden and married woman looks back at it in secret and then has to examine her conscience in church."
"11596dff-882e-4c6b-8281-08ececcf12f8","Fastened caftan","A caftan is a long men's overcoat with long sleeves. It is a traditional part of the male dress of nomads from the eastern steppes. It fastens at the chest with a series of ornate buttons."
"11669f9a-1f44-46ea-b342-e8443ac87fe7","Noblewoman's cotehardie","A light outer jacket\, popular among wealthy burghers and noblewomen. It is commonly adorned with pendants\, decorative buttons and embroidery. Long\, flared sleeves are also in vogue."
